step,split,loss,ppl,lr,tokens_per_sec,elapsed_sec
920,train,5.252452850341797,191.03427273293116,0.0002949625298197018,780369.5708887584,9.657783031463623
940,train,5.207965850830078,182.7219961104068,0.000294714968054783,781837.8341263591,9.84920358657837
960,train,5.221907138824463,185.28721576631824,0.0002944615771920522,783449.35513145,10.038070678710938
980,train,5.09658145904541,163.46214901578742,0.0002942023674380565,784881.8330582919,10.228495121002197
1000,train,5.204474449157715,182.0851526127564,0.00029393734923372704,786227.1893527736,10.419380187988281
1000,valid,5.116991567611694,166.83270896484385,0.00029393734923372704,786227.1893527736,10.419380187988281
1020,train,5.093343734741211,162.93375949448594,0.0002936665332539583,679239.5799912581,12.301756620407104
1040,train,5.055609703063965,156.90016369777445,0.0002933899304071786,681921.3905635348,12.493639469146729
1060,train,5.062345504760742,157.9605794524115,0.00029310755183491015,684622.974696844,12.683652639389038
1080,train,5.045331001281738,155.29569376574193,0.00029281940891132075,687150.1789483882,12.875438690185547
1100,train,5.066731929779053,158.65498355238404,0.00029252551324276537,689682.086997244,13.065730094909668
1120,train,4.964446544647217,143.22925733367052,0.0002922258766673186,692075.5934070249,13.257280111312866
1140,train,4.959040641784668,142.45706296585738,0.0002919205112542981,694369.0985231674,13.449446439743042
1160,train,4.992992401123047,147.37677473956575,0.0002916094293037781,696708.7944244692,13.639443159103394
1180,train,5.005760669708252,149.27058559677815,0.00029129264334609424,698884.5472065934,13.831411838531494
1200,train,4.927071571350098,137.9748705828956,0.00029097016614133874,700970.5442494935,14.023984432220459
1220,train,4.852024078369141,127.99920825198771,0.0002906420106788463,703105.2672957402,14.214429140090942
1240,train,4.906721115112305,135.19539672163302,0.00029030819017667115,705120.0681558588,14.40617060661316
1250,valid,4.872210140228272,130.6092629226789,0.0002901391597287541,706120.5608681873,14.5017728805542
1260,train,4.837356090545654,126.13541985273687,0.00028996871808105446,696245.4274440663,14.825117111206055
1280,train,4.930065155029297,138.38852875487044,0.0002896236080658827,698244.1759627841,15.017325401306152
1300,train,4.736681938171387,114.05513116116805,0.000289272874032137,700219.7158843296,15.208940505981445
1320,train,4.7885026931762695,120.12137538921827,0.00028891653010733304,702228.2397537983,15.398754119873047
1340,train,4.766292572021484,117.48287426454661,0.0002885545906449523,704103.0130432183,15.59044599533081
1360,train,4.844522476196289,127.04260164036477,0.00028818707022386337,705838.6439824312,15.784230709075928
1380,train,4.769514083862305,117.86195701702361,0.00028781398364773525,707667.3478440113,15.974963426589966
1400,train,4.704626560211182,110.45702819521225,0.00028743534594444096,709425.8108990927,16.166313409805298
1420,train,4.763932228088379,117.20590127937494,0.00028705117236545185,711192.6097069219,16.356525421142578
1440,train,4.70100212097168,110.05740804488902,0.0002866614783852237,712841.9391798495,16.548521280288696
1460,train,4.720297813415527,112.20166285300368,0.0002862662797005732,714451.7779942147,16.740556001663208
1480,train,4.66068172454834,105.70812141973316,0.00028586559223004577,716109.8105830854,16.930587768554688
1500,train,4.651248455047607,104.71563676936226,0.00028545943211327426,717672.2605054846,17.122021675109863
1500,valid,4.612558870315552,100.74160480078551,0.00028545943211327426,717672.2605054846,17.122021675109863
1520,train,4.840665817260742,126.5535852464043,0.000285047815710329,709688.8696749778,17.545491456985474
1540,train,4.754213809967041,116.07236234875606,0.00028463075960105867,711259.2734525237,17.737104415893555
1560,train,4.582003593444824,97.70996926909324,0.0002842082805844225,712781.1999479149,17.929092407226562
1580,train,4.686763286590576,108.50142283602096,0.00028378039567781367,714352.853287459,18.119000911712646
1600,train,4.685484409332275,108.36275152455606,0.0002833471221163739,715825.7482383288,18.310601472854614
1620,train,4.504342079162598,90.40884261595669,0.000282908477352299,717281.9559836868,18.501845598220825
1640,train,4.544900417327881,94.15105092932268,0.00028246447905413616,718709.110067009,18.69307041168213
1660,train,4.602272987365723,99.7106994207429,0.00028201514510607206,719978.320947067,18.88767981529236
1680,train,4.582381248474121,97.74687689913755,0.0002815604936072126,721406.6985130584,19.077394247055054
1700,train,4.55604887008667,95.20656219930413,0.00028110054287085385,722736.0524824301,19.268998622894287
1720,train,4.581188678741455,97.63037641356894,0.0002806353114237445,724041.1454818222,19.460551500320435
1740,train,4.625060081481934,102.00890174457552,0.00028016481800533926,725368.8716968135,19.65080189704895
1750,valid,4.549058980941773,94.5433993013311,0.0002799276039709566,725954.6387538665,19.747790336608887
1760,train,4.430659294128418,83.98677064581895,0.00027968908156704447,718301.3799968618,20.072243213653564
1780,train,4.601400375366211,99.62372861934978,0.00027920812127145455,719649.0557492344,20.26232075691223
1800,train,4.548879623413086,94.52644375147699,0.00027872195649158006,720914.6111054636,20.454017400741577
1820,train,4.448698997497559,85.5156155687655,0.0002782306068100674,722139.6860676843,20.646199464797974
1840,train,4.580770492553711,97.58955727424353,0.00027773409201841006,723374.6823331611,20.83744478225708
1860,train,4.52933406829834,92.6968107787111,0.00027723243211615165,724579.3780405957,21.02891755104065
1880,train,4.725927352905273,112.83508781741592,0.00027672564731007963,725787.8001225707,21.219645738601685
1900,train,4.566157341003418,96.17383555525892,0.0002762137580134122,726967.5038485841,21.410585641860962
1920,train,4.668647289276123,106.5535088272148,0.00027569678484497566,728091.9259538453,21.60254693031311
1940,train,4.43587589263916,84.42604065999238,0.00027517474862837375,729263.3698783219,21.792510986328125
1960,train,4.449048042297363,85.54546955956889,0.0002746476703911492,730309.5848351815,21.98563504219055
1980,train,4.427812099456787,83.74798405721067,0.00027411557136393654,731394.401201214,22.17703604698181
2000,train,4.570121765136719,96.55586619531721,0.00027357847297960705,732510.9961002766,22.366899728775024
2000,valid,4.451680116653442,85.77092817803808,0.00027357847297960705,732510.9961002766,22.366899728775024
2020,train,4.399163246154785,81.38274284366298,0.00027303639687240527,686574.6137418114,24.10202717781067
2040,train,4.408937454223633,82.18209485804424,0.00027248936487707777,687890.3661446593,24.294103860855103
2060,train,4.532712936401367,93.01055082052271,0.0002719373990279935,689239.8289238518,24.484249591827393
2080,train,4.378143310546875,79.68993649803022,0.00027138052155825654,690531.0014965187,24.675734996795654
2100,train,4.375839710235596,79.50657401353126,0.00027081875489881,691795.2784353864,24.867472410202026
2120,train,4.371589660644531,79.16938417547743,0.00027025212167753313,693079.9247713992,25.05777382850647
2140,train,4.442861080169678,85.01783688398058,0.00026968064471832935,694293.9489428547,25.24993920326233
2160,train,4.365853309631348,78.7165408741751,0.0002691043470402073,695515.4570511465,25.441159963607788
2180,train,4.3336710929870605,76.2235974814969,0.00026852325185635354,696713.1667664038,25.632585763931274
2200,train,4.363091468811035,78.49943825778969,0.00026793738257319713,697889.2991129855,25.824152946472168
2220,train,4.366117477416992,78.7373379953152,0.00026734676278946756,699088.2294457168,26.014227151870728
2240,train,4.258764266967773,70.72253526114918,0.00026675141629524347,700221.8254930653,26.206095457077026
2250,valid,4.351089849472046,77.56294881726477,0.0002664519780181821,700780.9223409535,26.302085876464844
2260,train,4.371054649353027,79.1270389895885,0.00026615136707099486,695351.5300241918,26.625266790390015
2280,train,4.371082305908203,79.12922740117004,0.00026554663928661705,696453.0723870143,26.81840419769287
2300,train,4.403514862060547,81.73766095544903,0.00026493725730045696,697569.9558142013,27.010337591171265
2320,train,4.377767562866211,79.6599988140787,0.0002643232456583321,698701.2934718186,27.20109462738037
2340,train,4.352971076965332,77.70899970343837,0.0002637046290925421,699803.2785413186,27.392383813858032
2360,train,4.371521949768066,79.16402372856805,0.0002630814325208717,700877.5604390665,27.58416175842285
2380,train,4.5699687004089355,96.541088028979,0.00026245368104558815,701969.0690642981,27.77467107772827
2400,train,4.354251384735107,77.80855485655906,0.0002618213999524293,703012.3699303402,27.966506481170654
2420,train,4.376766204833984,79.5802705593453,0.0002611846147095854,704069.5812325982,28.157217025756836
2440,train,4.240957736968994,69.47435814709108,0.0002605433509666731,705112.965097936,28.347911596298218
2460,train,4.262829780578613,71.01064394891101,0.00025989763455370253,706105.7607322993,28.54008722305298
2480,train,4.342926502227783,76.93235292133296,0.00025924749148003673,707132.411318573,28.730347633361816
2500,train,4.2571539878845215,70.6087438844289,0.0002585929479333437,708111.5906632097,28.921995162963867
2500,valid,4.2928238868713375,73.17280875572801,0.0002585929479333437,708111.5906632097,28.921995162963867
2520,train,4.247777938842773,69.94980677957012,0.0002579340302785423,703573.2890430378,29.341420888900757
2540,train,4.266033172607422,71.23848361474667,0.0002572707650567394,704551.2657433363,29.53323769569397
2560,train,4.2834014892578125,72.48658347784944,0.00025660317898416147,705476.0379976797,29.7267644405365
2580,train,4.259016990661621,70.7404107801871,0.0002559312989510782,706460.3912985573,29.917261123657227
2600,train,4.328777313232422,75.85148723874367,0.00025525515202071933,707394.8349854132,30.109351873397827
2620,train,4.3035125732421875,73.95912481603072,0.0002545747654281847,708327.7138897367,30.301002740859985
2640,train,4.418349742889404,82.95926821042384,0.0002538901665793469,709291.4085864086,30.490824699401855
2660,train,4.285261154174805,72.62150965394865,0.0002532013830497479,710185.2307322726,30.683150053024292
2680,train,4.314757347106934,74.79547190412438,0.0002525084425834877,711092.4074436817,30.874412059783936
2700,train,4.251236438751221,70.19214700518017,0.00025181137309210724,711991.7688053364,31.06552767753601
2720,train,4.223738670349121,68.28831512730065,0.0002511102026534642,712865.9508491952,31.257265090942383
2740,train,4.181769847869873,65.48164326524625,0.0002504049595106013,713762.5137977606,31.44754672050476
2750,valid,4.231620111465454,68.8286519814486,0.0002500508195459266,714155.8652471567,31.544934511184692
2760,train,4.289557456970215,72.93418484157105,0.0002496956720706098,709475.5010138429,31.868499994277954
2780,train,4.219042778015137,67.96839230126221,0.0002489823689034841,710372.5103229831,32.05889821052551
2800,train,4.229205131530762,68.66263271526691,0.000248265078740972,711223.924877362,32.25088357925415
2820,train,4.160834312438965,64.1250005737925,0.0002475438304754165,712067.936705139,32.44274711608887
2840,train,4.175131797790527,65.04841233309776,0.0002468186531585926,712954.9753645287,32.63218688964844
2860,train,4.261968612670898,70.94951818478687,0.0002460895760005368,713738.4715216983,32.82591724395752
2880,train,4.243588447570801,69.65736569202261,0.00024535662836837097,714546.8568729294,33.01807260513306
2900,train,4.161346435546875,64.15784887885121,0.00024461983978511857,715389.8400113252,33.20818758010864
2920,train,4.074708938598633,58.8333539775648,0.00024387923992851647,716186.798740656,33.40000128746033
2940,train,4.198929309844971,66.61496885301794,0.00024313485862981893,716978.7575399338,33.591622829437256
2960,train,4.218358039855957,67.92186767984508,0.00024238672587259592,717792.4251640918,33.78179979324341
2980,train,4.280436038970947,72.27194652298208,0.00024163487179152608,718582.0200671947,33.972684144973755
3000,train,4.143108367919922,62.99833943817355,0.00024087932667118196,719390.5996665305,34.16224789619446
3000,valid,4.161646957397461,64.17713261177232,0.00024087932667118196,719390.5996665305,34.16224789619446
3020,train,4.159437656402588,64.0355025182065,0.00024012012094481094,689398.0286730407,35.88614845275879
3040,train,4.05197811126709,57.51110797196027,0.0002393572851931089,690294.1700177436,36.07690906524658
3060,train,4.222899913787842,68.23106186905845,0.00023859085014298878,691204.4443416258,36.26643347740173
3080,train,4.1396942138671875,62.78362015319565,0.0002378208466663426,692078.2919950463,36.45737814903259
3100,train,4.105075359344482,60.64731471728306,0.0002370473057787981,692934.0675383353,36.648797035217285
3120,train,4.108546257019043,60.85818107698788,0.00023627025863846943,693811.6670183972,36.838584899902344
3140,train,4.090280055999756,59.756624562201,0.0002354897365447022,694650.4998446124,37.0299596786499
3160,train,4.009829998016357,55.137496282922065,0.00023470577093681242,695493.358903584,37.22065734863281
3180,train,4.097503662109375,60.18984570612394,0.0002339183933928205,696342.6736174768,37.41054654121399
3200,train,4.08100700378418,59.20505956033453,0.00023312763562817915,697148.9785499577,37.60229277610779
3220,train,4.048186302185059,57.29344975043253,0.00023233352949449576,697976.6423226666,37.792439460754395
3240,train,4.196496963500977,66.45313507476068,0.00023153610697824962,698781.5401388858,37.983373165130615
3250,valid,4.073078408241272,58.737502573427236,0.00023113616210900236,699177.0309749428,38.07905411720276
3260,train,4.096493244171143,60.12905952122045,0.00023073540019950345,695428.3532111013,38.4021155834198
3280,train,4.147060871124268,63.24783331453907,0.00022993144141060948,696231.379435295,38.59314703941345
3300,train,4.0164079666137695,55.501384512575484,0.00022912426299491053,697028.2261291419,38.78408217430115
3320,train,4.096268653869629,60.115556633978365,0.00022831389746543553,697841.6747334253,38.97365403175354
3340,train,4.024604797363281,55.9581895870792,0.0002275003774635898,698611.7950627273,39.16521334648132
3360,train,4.016880035400391,55.5275911690037,0.00022668373575784038,699385.1843392588,39.35616683959961
3380,train,4.034357070922852,56.50657883451932,0.00022586400524239613,700180.6997816076,39.545448780059814
3400,train,4.139243125915527,62.755305605238775,0.00022504121893588268,700935.8435432373,39.736589670181274
3420,train,4.033882141113281,56.479748547549825,0.00022421540998001244,701677.183359141,39.928104639053345
3440,train,4.041393280029297,56.905572996142055,0.00022338661163824982,702425.3124750124,40.11882758140564
3460,train,4.043112277984619,57.00347768463988,0.00022255485729447111,703166.2082245834,40.30955934524536
3480,train,3.9575858116149902,52.330836827802564,0.00022172018045162005,703920.4347153638,40.499122619628906
3500,train,3.9650421142578125,52.7224897114176,0.0002208826147303581,704635.3003680836,40.690552949905396
3500,valid,3.993060088157654,54.220555437249395,0.0002208826147303581,704635.3003680836,40.690552949905396
3520,train,4.007558822631836,55.01241145715687,0.0002200421938677104,701456.3188978963,41.108532667160034
3540,train,4.057945728302002,57.85533833550777,0.00021919895171570682,702171.8712169861,41.29997396469116
3560,train,3.9470033645629883,51.779968426615945,0.0002183529222400182,702889.2093263648,41.490920066833496
3580,train,3.9000775814056396,49.40628196565124,0.0002175041395185885,703630.6999906829,41.68004608154297
3600,train,3.970773220062256,53.02551538490497,0.00021665263774026198,704334.7134829,41.87100172042847
3620,train,3.9375171661376953,51.29109580904181,0.00021579845120340616,705033.8293464273,42.06186819076538
3640,train,3.916110038757324,50.204769831986155,0.00021494161431453003,705746.978605914,42.251516342163086
3660,train,3.87564754486084,48.213908853787764,0.00021408216158689872,706420.030965122,42.443190574645996
3680,train,3.8909435272216797,48.95705705475469,0.00021322012763914266,707124.4236039335,42.63261032104492
3700,train,3.9265074729919434,50.72949378882462,0.00021235554719386366,707803.1288252091,42.82320713996887
3720,train,3.83058500289917,46.08949283611602,0.00021148845507623588,708466.8384168862,43.01434922218323
3740,train,3.8862199783325195,48.72635130618542,0.00021061888621260353,709144.8482100588,43.204262256622314
3750,valid,3.8949267148971556,49.152451088255916,0.00021018318394283556,709450.537194421,43.30111598968506
3760,train,3.9092893600463867,49.86350438122154,0.00020974687562907345,706058.4019946787,43.62517309188843
3780,train,3.9145467281341553,50.12634549874273,0.00020887245845010497,706734.9376314488,43.81523871421814
3800,train,3.8821182250976562,48.52689717255203,0.0002079956698970945,707382.8713719818,44.00672006607056
3820,train,3.8078291416168213,45.05252996922726,0.00020711654528695705,708038.0393535609,44.197399377822876
3840,train,3.8164854049682617,45.44420932738898,0.00020623512003070378,708708.5111759556,44.386767625808716
3860,train,3.949859619140625,51.92807661511883,0.00020535142963201553,709343.3785179297,44.57801532745361
3880,train,3.8772287368774414,48.29020460477669,0.0002044655096858126,709972.564635175,44.76927924156189
3900,train,3.778808355331421,43.76385968045037,0.00020357739587682137,710627.3620652714,44.95858407020569
3920,train,3.8744020462036133,48.15389587585046,0.00020268712397813644,711247.2402706029,45.14975690841675
3940,train,3.817294120788574,45.48097564316041,0.00020179472984978018,711887.372254119,45.33930683135986
3960,train,3.829251766204834,46.02808557734498,0.00020090024943725788,712496.5750925281,45.530492544174194
3980,train,3.677081823348999,39.530867536496665,0.0002000037187701102,713108.4102983732,45.72118282318115
4000,train,3.8539562225341797,47.179346493334435,0.00019910517396046164,713736.2525569145,45.91051650047302
4000,valid,3.8183122491836547,45.52730469635897,0.00019910517396046164,713736.2525569145,45.91051650047302
4020,train,3.8394806385040283,46.50131717350335,0.00019820465120156617,691195.0708683858,47.64478421211243
4040,train,3.7873694896698,44.14013634166155,0.0001973021867663491,691834.5868409622,47.837562084198
4060,train,3.8070216178894043,45.01616366759885,0.00019639781700594633,692505.4174270545,48.027812004089355
4080,train,3.82708740234375,45.92857178320381,0.00019549157834824007,693145.9965666394,48.21979808807373
4100,train,3.8126564025878906,45.27053605158258,0.0001945835072963911,693783.264905789,48.41166067123413
4120,train,3.9200503826141357,50.40298414819652,0.00019367364042736915,694439.7834573383,48.601823806762695
4140,train,3.7990379333496094,44.658199654922065,0.00019276201439047896,695077.8500875474,48.79292297363281
4160,train,3.7416787147521973,42.16872003315106,0.00019184866590588439,695719.6713535535,48.98340725898743
4180,train,3.729365825653076,41.65268472224904,0.0001909336317631292,696361.4799654986,49.17354130744934
4200,train,3.6499557495117188,38.47296356394117,0.00019001694881965521,696985.3841111923,49.364593267440796
4220,train,3.7787773609161377,43.762503266229785,0.00018909865399931777,697629.35174496,49.55387830734253
4240,train,3.604266405105591,36.75471089658149,0.00018817878429089837,698250.4934932851,49.74444031715393
4250,valid,3.7594926500320436,42.92664162283234,0.00018771827043003876,698550.5497375892,49.84034442901611
4260,train,3.629547119140625,37.695741071268515,0.0001872573767466147,695680.4488476663,50.16372108459473
4280,train,3.7309658527374268,41.719383491629756,0.00018633446848062823,696291.414485373,50.355008363723755
4300,train,3.7502284049987793,42.530795136967384,0.00018541009666754946,696902.6800382738,50.54593849182129
4320,train,3.736259937286377,41.94083510973482,0.0001844842985409401,697532.4993265116,50.73518443107605
4340,train,3.864767551422119,47.69218516351136,0.00018355711139181381,698126.8286681704,50.92667770385742
4360,train,3.7142996788024902,41.02984295175523,0.0001826285725671337,698719.8141551288,51.11794352531433
4380,train,3.801370143890381,44.76247352593578,0.0001816987194683083,699337.0272522456,51.30710744857788
4400,train,3.831124782562256,46.114377722604516,0.00018076758954968479,699927.3202240253,51.497918367385864
4420,train,3.758392810821533,42.87945517271063,0.0001798352203170405,700532.4196460785,51.687315225601196
4440,train,3.7434353828430176,42.24286158004284,0.0001789016493260722,701107.8290360074,51.87858200073242
4460,train,3.6758675575256348,39.48289568626257,0.00017796691418088333,701680.302727738,52.06975293159485
4480,train,3.7870640754699707,44.126657375678995,0.00017703105253246914,702277.1056176688,52.25880169868469
4500,train,3.6954503059387207,40.263699489334584,0.0001760941020772005,702844.5700763805,52.449718713760376
4500,valid,3.687473793029785,39.94381305578598,0.0001760941020772005,702844.5700763805,52.449718713760376
4520,train,3.663510799407959,38.99801702826842,0.00017515610055530496,700382.2081750748,52.8680477142334
4540,train,3.6725192070007324,39.35091419522286,0.0001742170857493472,700950.3592527807,53.05893564224243
4560,train,3.6450581550598145,38.284999253240656,0.00017327709548270657,701511.1704039635,53.25007152557373
4580,train,3.708970308303833,40.81176135215123,0.000172336167618054,702088.786908786,53.43962287902832
4600,train,3.7700037956237793,43.38022949056974,0.00017139434005582674,702647.0763646832,53.630337715148926
4620,train,3.7376856803894043,42.000674613871354,0.0001704516507327016,703199.9731807484,53.8211624622345
4640,train,3.8497371673583984,46.98071354365482,0.000169508137620067,703760.2771795831,54.01111888885498
4660,train,3.6321444511413574,37.79377668625081,0.0001685638387224936,704301.1387150291,54.202269315719604
4680,train,3.6451454162597656,38.28834019398075,0.0001676187920762034,704860.6723169286,54.391685485839844
4700,train,3.556680202484131,35.04665600410331,0.00016667303574753736,705393.4377870329,54.58287239074707
4720,train,3.599335193634033,36.57391179025992,0.00016572660783142256,705913.4688306652,54.77475881576538
4740,train,3.6350324153900146,37.90308152039912,0.00016477954644983744,706466.1596418838,54.96382164955139
4750,valid,3.617474703788757,37.24339835643713,0.0001643057901296308,706696.1655840218,55.06185245513916
4760,train,3.6145286560058594,37.13383898808929,0.00016383188975027638,704030.4940883749,55.38669180870056
4780,train,3.4999191761016846,33.112775546931005,0.00016288367590421308,704548.1901990541,55.578540325164795
4800,train,3.522939682006836,33.883890061423664,0.0001619349431055629,705067.4034590495,55.76998710632324
4820,train,3.4324028491973877,30.950923873355695,0.00016098572956914473,705587.6154342174,55.96107292175293
4840,train,3.5457406044006348,34.665349147852574,0.0001600360735291414,706122.2427738297,56.15073084831238
4860,train,3.551440715789795,34.863509731498866,0.00015908601323755972,706633.7799247104,56.34194278717041
4880,train,3.599212884902954,36.569438755069456,0.0001581355869626896,707145.3012446453,56.53287935256958
4900,train,3.610435962677002,36.98217214762428,0.00015718483298756295,707670.6515253652,56.72243142127991
4920,train,3.4977407455444336,33.040720177149105,0.00015623378960841124,708168.6530534365,56.91390013694763
4940,train,3.6339564323425293,37.86232038031614,0.00015528249513312305,708672.6558664683,57.10461616516113
4960,train,3.6272194385528564,37.6080994669368,0.0001543309878797011,709162.9424773768,57.29616928100586
4980,train,3.5046494007110596,33.2697774470904,0.00015337930617471892,709655.3388855784,57.48728680610657
5000,train,3.423398494720459,30.673481751561695,0.00015242748835177678,710168.1208923354,57.67648363113403
5000,valid,3.575130219459534,35.69926925253865,0.00015242748835177678,710168.1208923354,57.67648363113403
5020,train,3.459455728530884,31.799664153856614,0.0001514755727499578,692309.2029760878,59.40097260475159
5040,train,3.625195264816284,37.532051133199296,0.00015052359771228354,692840.0916622693,59.59193253517151
5060,train,3.5596210956573486,35.1498761808518,0.00014957160158416986,693379.280261087,59.78188443183899
5080,train,3.6171765327453613,37.2322951089053,0.00014861962271188185,693713.6491441294,59.98924779891968
5100,train,3.557002305984497,35.05794647293052,0.00014766769944098973,694232.3641845301,60.180426836013794
